customer_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment,cluster
15320.0,46,1,267.13,3,1,2,312,Others,0
15321.0,51,4,2663.48,3,2,5,325,Others,0
15322.0,87,2,602.97,4,1,3,413,Others,0
15325.0,105,1,161.74,4,1,1,411,Others,0
15326.0,71,1,311.71,3,1,2,312,Others,0
15327.0,54,1,208.75,3,1,1,311,Others,0
15329.0,41,5,1005.5,3,3,4,334,New Customers,0
15330.0,62,2,714.9599999999999,3,1,3,313,Others,0
15332.0,487,4,1661.06,5,2,4,524,Others,0
15333.0,210,1,1028.56,5,1,4,514,Others,0
15334.0,165,3,350.82,4,2,2,422,Others,0
15335.0,55,1,170.22,3,1,1,311,Others,0
15339.0,245,3,557.57,5,2,3,523,Others,0
15341.0,82,1,2020.52,4,1,5,415,Others,0
15342.0,118,2,391.76,4,1,2,412,Others,0
15343.0,89,1,364.5,4,1,2,412,Others,0
15344.0,25,5,476.58,2,3,3,233,Promising,0
15345.0,47,2,367.69,3,1,2,312,Others,0
15346.0,40,1,252.42,2,1,2,212,Others,0
15347.0,487,1,201.6,5,1,1,511,Others,0
15348.0,74,1,158.04,3,1,1,311,Others,0
15349.0,219,2,463.91,5,1,3,513,Others,0
15350.0,699,1,115.65,5,1,1,511,Others,0
15351.0,14,10,1836.69,1,4,4,144,Need Attention,0
15353.0,256,2,770.12,5,1,3,513,Others,0
15355.0,55,2,277.05,3,1,2,312,Others,0
15356.0,73,10,2718.03,3,4,5,345,Others,0
15358.0,2,29,8235.65,1,4,5,145,Others,0
15360.0,41,1,427.93,3,1,2,312,Others,0
15361.0,364,1,418.92,5,1,2,512,Others,0
15363.0,7,2,318.05,1,1,2,112,At Risk,0
15364.0,216,2,913.19,5,1,4,514,Others,0
15365.0,27,9,1330.45,2,4,4,244,Promising,0
15366.0,77,2,602.51,3,1,3,313,Others,0
15367.0,59,5,1867.69,3,3,4,334,New Customers,0
15368.0,23,1,446.94000000000005,2,1,2,212,Others,0
15369.0,146,1,-1592.49,4,1,1,411,Others,0
15370.0,31,8,2360.55,2,4,5,245,Others,0
15372.0,139,1,2007.4,4,1,5,415,Others,0
15373.0,20,13,2213.11,2,4,5,245,Others,0
15374.0,278,1,168.0,5,1,1,511,Others,0
15376.0,42,3,1221.56,3,2,4,324,Others,0
15379.0,99,8,3631.89,4,4,5,445,Potential Loyalists,0
15380.0,48,6,1682.36,3,3,4,334,New Customers,0
15381.0,67,2,596.85,3,1,3,313,Others,0
15382.0,16,8,5927.86,1,4,5,145,Others,0
15384.0,171,3,635.76,4,2,3,423,Others,0
15385.0,42,1,316.88,3,1,2,312,Others,0
15386.0,188,1,394.14,5,1,2,512,Others,0
15388.0,272,1,140.54,5,1,1,511,Others,0
15389.0,174,1,500.0,4,1,3,413,Others,0
15392.0,2,5,1515.73,1,3,4,134,Need Attention,0
15393.0,18,2,231.86,1,1,1,111,At Risk,0
15394.0,11,4,2183.54,1,2,5,125,Others,0
15395.0,328,1,107.45,5,1,1,511,Others,0
15396.0,114,1,288.18,4,1,2,412,Others,0
15397.0,292,1,94.0,5,1,1,511,Others,0
15398.0,18,3,1339.63,1,2,4,124,Others,0
15399.0,24,3,815.77,2,2,3,223,Others,0
15400.0,115,6,666.7,4,3,3,433,Others,0
15402.0,150,2,626.77,4,1,3,413,Others,0
15405.0,280,1,349.1,5,1,2,512,Others,0
15406.0,20,4,426.61,2,2,2,222,Others,0
15407.0,96,4,1046.74,4,2,4,424,Others,0
15408.0,266,1,267.18,5,1,2,512,Others,0
15410.0,86,8,3450.84,4,4,5,445,Potential Loyalists,0
15411.0,28,5,1336.43,2,3,4,234,Promising,0
15412.0,173,1,190.53,4,1,1,411,Others,0
15414.0,11,3,774.9000000000001,1,2,3,123,Others,0
15415.0,316,1,559.61,5,1,3,513,Others,0
15416.0,4,5,3974.37,1,3,5,135,Others,0
15417.0,87,1,508.8,4,1,3,413,Others,0
15419.0,26,1,135.86,2,1,1,211,Others,0
15421.0,1,4,950.36,1,2,4,124,Others,0
15422.0,326,2,97.7,5,1,1,511,Others,0
15423.0,335,1,43.5,5,1,1,511,Others,0
15424.0,256,2,383.34,5,1,2,512,Others,0
15426.0,21,7,1386.58,2,3,4,234,Promising,0
15427.0,49,3,1430.54,3,2,4,324,Others,0
15428.0,17,1,93.78,1,1,1,111,At Risk,0
15429.0,28,3,364.9,2,2,2,222,Others,0
15432.0,25,1,171.19000000000003,2,1,1,211,Others,0
15433.0,67,3,417.87,3,2,2,322,Others,0
15434.0,109,6,997.48,4,3,4,434,Potential Loyalists,0
15435.0,24,1,149.29,2,1,1,211,Others,0
15436.0,14,3,1067.75,1,2,4,124,Others,0
15437.0,264,1,200.16,5,1,1,511,Others,0
15438.0,133,1,156.57999999999998,4,1,1,411,Others,0
15440.0,56,3,383.68,3,2,2,322,Others,0
15442.0,221,1,594.0,5,1,3,513,Others,0
15443.0,14,8,3188.84,1,4,5,145,Others,0
15444.0,10,2,1411.21,1,1,4,114,Others,0
15445.0,266,1,113.5,5,1,1,511,Others,0
15447.0,333,1,155.17000000000002,5,1,1,511,Others,0
15448.0,315,1,494.64,5,1,3,513,Others,0
15449.0,28,5,971.22,2,3,4,234,Promising,0
15450.0,91,1,429.84,4,1,2,412,Others,0
15452.0,61,3,528.48,3,2,3,323,Others,0
15453.0,58,7,1371.77,3,3,4,334,New Customers,0
15454.0,365,1,179.1,5,1,1,511,Others,0
15456.0,343,3,434.59,5,2,2,522,Others,0
15457.0,264,1,237.07,5,1,2,512,Others,0
15458.0,27,1,161.64,2,1,1,211,Others,0
15460.0,357,1,214.26,5,1,1,511,Others,0
15462.0,145,3,234.6,4,2,2,422,Others,0
15463.0,61,1,126.14,3,1,1,311,Others,0
15464.0,224,1,1044.65,5,1,4,514,Others,0
15465.0,5,24,6945.02,1,4,5,145,Others,0
15466.0,87,1,334.53,4,1,2,412,Others,0
15467.0,11,4,511.88,1,2,3,123,Others,0
15468.0,45,5,438.46,3,3,2,332,Others,0
15469.0,33,4,504.5,2,2,3,223,Others,0
15471.0,152,1,454.48,4,1,2,412,Others,0
15472.0,115,1,371.56,4,1,2,412,Others,0
15473.0,1,10,1465.2,1,4,4,144,Need Attention,0
15475.0,79,1,454.11,3,1,2,312,Others,0
15478.0,42,2,1399.92,3,1,4,314,Others,0
15480.0,118,1,905.5,4,1,4,414,Others,0
15482.0,17,16,6393.52,1,4,5,145,Others,0
15483.0,268,4,225.26,5,2,1,521,Others,0
15484.0,11,5,3559.21,1,3,5,135,Others,0
15485.0,91,3,2564.5,4,2,5,425,Others,0
15488.0,124,1,91.32,4,1,1,411,Others,0
15489.0,6,4,1090.03,1,2,4,124,Others,0
15491.0,65,7,3090.85,3,3,5,335,Others,0
15492.0,30,2,659.46,2,1,3,213,Others,0
15493.0,151,7,1918.86,4,3,4,434,Potential Loyalists,0
15494.0,23,2,1280.58,2,1,4,214,Others,0
15497.0,19,3,1259.7,2,2,4,224,Others,0
15498.0,6,35,12396.46,1,4,5,145,Others,0
15500.0,20,4,1131.56,2,2,4,224,Others,0
15502.0,17,23,5541.46,1,4,5,145,Others,0
15503.0,365,1,141.04,5,1,1,511,Others,0
15504.0,83,1,52.83,4,1,1,411,Others,0
15505.0,54,7,3497.14,3,3,5,335,Others,0
15506.0,24,3,972.08,2,2,4,224,Others,0
15507.0,173,1,475.86,4,1,3,413,Others,0
15508.0,227,6,1000.27,5,3,4,534,Loyal Customers,0
15510.0,333,1,250.0,5,1,2,512,Others,0
15511.0,13,5,900.53,1,3,3,133,Need Attention,0
15512.0,157,2,121.0,4,1,1,411,Others,0
15513.0,6,22,14520.08,1,4,5,145,Others,0
15514.0,14,13,2907.45,1,4,5,145,Others,0
15516.0,46,3,62.43,3,2,1,321,Others,0
15517.0,235,1,267.03,5,1,2,512,Others,0
15518.0,40,13,1890.99,2,4,4,244,Promising,0
15520.0,121,1,343.5,4,1,2,412,Others,0
15521.0,36,13,2574.65,2,4,5,245,Others,0
15522.0,89,2,397.99,4,1,2,412,Others,0
15523.0,86,1,412.0100000000001,4,1,2,412,Others,0
15524.0,26,1,440.0,2,1,2,212,Others,0
15525.0,19,4,719.47,2,2,3,223,Others,0
15526.0,183,2,148.44,5,1,1,511,Others,0
15527.0,20,10,2347.57,2,4,5,245,Others,0
15528.0,256,1,229.33,5,1,1,511,Others,0
15529.0,24,12,3935.15,2,4,5,245,Others,0
15530.0,23,4,1497.31,2,2,4,224,Others,0
15531.0,90,2,1972.39,4,1,4,414,Others,0
15532.0,27,6,1500.88,2,3,4,234,Promising,0
15533.0,21,5,746.92,2,3,3,233,Promising,0
15535.0,175,7,426.4,4,3,2,432,Others,0
15537.0,165,1,110.92,4,1,1,411,Others,0
15539.0,303,1,538.46,5,1,3,513,Others,0
15540.0,13,1,213.3,1,1,1,111,At Risk,0
15541.0,116,1,85.13000000000001,4,1,1,411,Others,0
15543.0,291,1,127.86,5,1,1,511,Others,0
15544.0,3,11,3542.51,1,4,5,145,Others,0
15545.0,56,2,288.97,3,1,2,312,Others,0
15547.0,32,14,4910.6,2,4,5,245,Others,0
15549.0,79,4,1643.96,3,2,4,324,Others,0
15550.0,39,4,575.63,2,2,3,223,Others,0
15551.0,275,1,436.06,5,1,2,512,Others,0
15552.0,189,1,90.12,5,1,1,511,Others,0
15553.0,62,1,428.93,3,1,2,312,Others,0
15554.0,161,1,217.2,4,1,1,411,Others,0
15555.0,1,20,4747.89,1,4,5,145,Others,0
15556.0,26,1,279.77,2,1,2,212,Others,0
15557.0,30,1,468.91,2,1,3,213,Others,0
15561.0,13,5,722.74,1,3,3,133,Need Attention,0
15562.0,354,1,134.55,5,1,1,511,Others,0
15563.0,23,7,1319.69,2,3,4,234,Promising,0
15565.0,52,2,173.16000000000005,3,1,1,311,Others,0
15567.0,20,1,186.01,2,1,1,211,Others,0
15568.0,46,3,758.29,3,2,3,323,Others,0
15569.0,40,5,1375.71,2,3,4,234,Promising,0
15570.0,12,13,4093.27,1,4,5,145,Others,0
15571.0,13,4,650.4300000000001,1,2,3,123,Others,0
15572.0,27,7,2533.42,2,3,5,235,Others,0
15573.0,87,2,591.1899999999999,4,1,3,413,Others,0
15574.0,179,4,675.64,4,2,3,423,Others,0
15576.0,304,1,921.37,5,1,4,514,Others,0
15577.0,34,3,258.88,2,2,2,222,Others,0
15578.0,164,1,127.1,4,1,1,411,Others,0
15579.0,305,2,327.6,5,1,2,512,Others,0
15581.0,33,14,3425.77,2,4,5,245,Others,0
15582.0,26,3,682.9100000000001,2,2,3,223,Others,0
15584.0,25,5,718.36,2,3,3,233,Promising,0
15585.0,178,1,455.3,4,1,2,412,Others,0
15587.0,32,4,913.68,2,2,4,224,Others,0
15589.0,257,4,456.58,5,2,2,522,Others,0
15590.0,292,1,-30.19,5,1,1,511,Others,0
15592.0,48,1,388.58,3,1,2,312,Others,0
15593.0,72,1,199.8,3,1,1,311,Others,0
15594.0,17,6,1767.53,1,3,4,134,Need Attention,0
15596.0,69,9,1343.34,3,4,4,344,New Customers,0
15597.0,61,2,315.72,3,1,2,312,Others,0
15598.0,51,3,235.68,3,2,2,322,Others,0
15599.0,28,2,761.74,2,1,3,213,Others,0
15601.0,13,17,6745.360000000001,1,4,5,145,Others,0
15602.0,23,15,1083.63,2,4,4,244,Promising,0
15603.0,80,1,48.48,3,1,1,311,Others,0
15604.0,54,1,216.39,3,1,1,311,Others,0
15605.0,32,5,1198.23,2,3,4,234,Promising,0
15606.0,3,11,2422.64,1,4,5,145,Others,0
15607.0,163,1,104.76,4,1,1,411,Others,0
15608.0,30,4,1093.68,2,2,4,224,Others,0
15609.0,66,2,270.03000000000003,3,1,2,312,Others,0
15610.0,53,1,112.46,3,1,1,311,Others,0
15611.0,11,15,1568.39,1,4,4,144,Need Attention,0
15612.0,92,2,195.15,4,1,1,411,Others,0
15615.0,12,27,10360.04,1,4,5,145,Others,0
15618.0,88,5,747.031,4,3,3,433,Others,0
15619.0,12,1,336.4,1,1,2,112,At Risk,0
15620.0,51,6,1524.4,3,3,4,334,New Customers,0
15621.0,12,6,1158.77,1,3,4,134,Need Attention,0
15622.0,45,16,3224.53,3,4,5,345,Others,0
15623.0,142,1,301.03000000000003,4,1,2,412,Others,0
15624.0,118,4,588.13,4,2,3,423,Others,0
15625.0,102,8,1504.56,4,4,4,444,Potential Loyalists,0
15626.0,76,2,675.8,3,1,3,313,Others,0
15628.0,26,10,2865.64,2,4,5,245,Others,0
15630.0,47,3,1180.4,3,2,4,324,Others,0
15632.0,17,10,3147.31,1,4,5,145,Others,0
15634.0,19,1,243.55,2,1,2,212,Others,0
15636.0,32,2,724.76,2,1,3,213,Others,0
15637.0,54,1,223.36,3,1,1,311,Others,0
15638.0,39,1,-94.0,2,1,1,211,Others,0
15639.0,136,1,425.32,4,1,2,412,Others,0
15640.0,18,17,12336.74,1,4,5,145,Others,0
15641.0,107,4,1887.2,4,2,4,424,Others,0
15643.0,127,6,647.4,4,3,3,433,Others,0
15644.0,168,4,803.54,4,2,3,423,Others,0
15645.0,20,1,612.01,2,1,3,213,Others,0
15646.0,37,4,425.14,2,2,2,222,Others,0
15648.0,206,4,582.0500000000001,5,2,3,523,Others,0
15649.0,163,2,816.0,4,1,3,413,Others,0
15651.0,262,3,646.3,5,2,3,523,Others,0
15652.0,93,1,337.74,4,1,2,412,Others,0
15653.0,117,2,877.44,4,1,3,413,Others,0
15654.0,11,2,922.53,1,1,4,114,Others,0
15655.0,68,2,511.32,3,1,3,313,Others,0
15656.0,47,4,748.5,3,2,3,323,Others,0
15657.0,24,1,30.0,2,1,1,211,Others,0
15658.0,39,8,958.9,2,4,4,244,Promising,0
15659.0,45,1,306.45,3,1,2,312,Others,0
15660.0,27,12,1552.01,2,4,4,244,Promising,0
15661.0,224,2,309.8,5,1,2,512,Others,0
15663.0,108,1,138.14,4,1,1,411,Others,0
15664.0,52,2,358.63,3,1,2,312,Others,0
15665.0,68,2,2222.21,3,1,5,315,Others,0
15667.0,41,1,301.32000000000005,3,1,2,312,Others,0
15668.0,189,1,76.32000000000001,5,1,1,511,Others,0
15669.0,42,5,677.69,3,3,3,333,New Customers,0
15670.0,299,1,173.05,5,1,1,511,Others,0
15671.0,20,10,2635.49,2,4,5,245,Others,0
15673.0,2,4,2726.23,1,2,5,125,Others,0
15674.0,67,8,1744.02,3,4,4,344,New Customers,0
15675.0,83,3,323.69,4,2,2,422,Others,0
15676.0,10,5,3324.09,1,3,5,135,Others,0
15677.0,51,1,657.23,3,1,3,313,Others,0
15678.0,54,1,352.7,3,1,2,312,Others,0
15679.0,26,4,781.28,2,2,3,223,Others,0
15680.0,11,3,1333.68,1,2,4,124,Others,0
15681.0,20,6,946.36,2,3,4,234,Promising,0
15683.0,119,1,193.75,4,1,1,411,Others,0
15687.0,25,11,2981.5,2,4,5,245,Others,0
15689.0,3,2,254.1,1,1,2,112,At Risk,0
15690.0,102,2,239.76,4,1,2,412,Others,0
15691.0,342,1,136.8,5,1,1,511,Others,0
15692.0,30,1,191.04,2,1,1,211,Others,0
15694.0,27,15,6423.6,2,4,5,245,Others,0
15695.0,268,2,409.98,5,1,2,512,Others,0
15696.0,67,12,2619.11,3,4,5,345,Others,0
15699.0,19,1,309.65,2,1,2,212,Others,0
15700.0,174,3,664.03,4,2,3,423,Others,0
15701.0,75,4,1529.0,3,2,4,324,Others,0
15703.0,266,1,211.5,5,1,1,511,Others,0
15704.0,128,4,2293.62,4,2,5,425,Others,0
15705.0,203,1,143.1,5,1,1,511,Others,0
15706.0,31,7,1001.81,2,3,4,234,Promising,0
15707.0,45,4,916.98,3,2,4,324,Others,0
15708.0,42,11,3200.73,3,4,5,345,Others,0
15709.0,343,1,133.25,5,1,1,511,Others,0
15712.0,11,5,1072.36,1,3,4,134,Need Attention,0
15713.0,145,3,346.75,4,2,2,422,Others,0
15714.0,13,2,330.03000000000003,1,1,2,112,At Risk,0
15716.0,147,4,1101.11,4,2,4,424,Others,0
15717.0,236,1,150.3,5,1,1,511,Others,0
15719.0,4,14,5028.42,1,4,5,145,Others,0
15720.0,26,1,598.73,2,1,3,213,Others,0
15721.0,13,1,471.4,1,1,3,113,Others,0
15722.0,110,6,2169.86,4,3,5,435,Others,0
15723.0,426,1,190.7,5,1,1,511,Others,0
15724.0,69,3,212.3,3,2,1,321,Others,0
15725.0,17,1,415.25,1,1,2,112,At Risk,0
15727.0,10,7,5159.06,1,3,5,135,Others,0
15728.0,51,1,-134.8,3,1,1,311,Others,0
15729.0,36,2,62.0,2,1,1,211,Others,0
15730.0,124,4,1108.38,4,2,4,424,Others,0
15732.0,36,2,294.12,2,1,2,212,Others,0
15733.0,312,1,162.3,5,1,1,511,Others,0
15734.0,116,2,1339.45,4,1,4,414,Others,0
15737.0,16,12,1121.21,1,4,4,144,Need Attention,0
15738.0,20,19,4788.77,2,4,5,245,Others,0
15739.0,245,1,449.12,5,1,2,512,Others,0
15740.0,51,1,154.88,3,1,1,311,Others,0
15743.0,18,4,775.96,1,2,3,123,Others,0
15744.0,79,1,34.8,3,1,1,311,Others,0
15745.0,21,6,1071.24,2,3,4,234,Promising,0
15746.0,136,2,182.96,4,1,1,411,Others,0
15747.0,14,3,946.64,1,2,4,124,Others,0
15748.0,42,1,144.36,3,1,1,311,Others,0
15749.0,40,4,21535.9,2,2,5,225,Others,0
15750.0,16,9,2448.8,1,4,5,145,Others,0
15752.0,41,8,2618.15,3,4,5,345,Others,0
15753.0,131,1,79.2,4,1,1,411,Others,0
15754.0,52,4,455.67,3,2,2,322,Others,0
15755.0,2,8,2318.88,1,4,5,145,Others,0
15756.0,65,4,528.01,3,2,3,323,Others,0
15757.0,189,2,714.42,5,1,3,513,Others,0
15758.0,26,1,205.25,2,1,1,211,Others,0
15759.0,220,3,253.04,5,2,2,522,Others,0
15762.0,79,2,583.75,3,1,3,313,Others,0
15763.0,75,3,1048.67,3,2,4,324,Others,0
15764.0,1,10,3245.47,1,4,5,145,Others,0
15766.0,184,1,315.06,5,1,2,512,Others,0
15768.0,117,4,581.83,4,2,3,423,Others,0
15773.0,243,1,635.6800000000001,5,1,3,513,Others,0
15774.0,305,1,270.8,5,1,2,512,Others,0
15775.0,129,1,104.9,4,1,1,411,Others,0
15776.0,135,1,241.62,4,1,2,412,Others,0
15777.0,7,5,1021.61,1,3,4,134,Need Attention,0
15780.0,37,3,475.28,2,2,3,223,Others,0
15781.0,27,4,333.56,2,2,2,222,Others,0
15782.0,11,4,2593.94,1,2,5,125,Others,0
15783.0,12,1,246.3,1,1,2,112,At Risk,0
15785.0,61,8,2303.75,3,4,5,345,Others,0
15786.0,45,5,4821.0,3,3,5,335,Others,0
15787.0,28,3,933.26,2,2,4,224,Others,0
15789.0,361,1,351.3,5,1,2,512,Others,0
15790.0,12,1,218.75,1,1,1,111,At Risk,0
15791.0,45,3,1604.44,3,2,4,324,Others,0
15793.0,11,4,948.96,1,2,4,124,Others,0
15795.0,151,1,610.01,4,1,3,413,Others,0
15796.0,19,10,2663.6600000000003,2,4,5,245,Others,0
15797.0,97,4,2207.4,4,2,5,425,Others,0
15799.0,77,3,884.14,3,2,3,323,Others,0
15800.0,109,2,696.89,4,1,3,413,Others,0
15801.0,48,4,1042.19,3,2,4,324,Others,0
15802.0,144,3,-451.42,4,2,1,421,Others,0
15803.0,53,1,415.8200000000001,3,1,2,312,Others,0
15804.0,13,19,3848.55,1,4,5,145,Others,0
15805.0,25,20,5411.87,2,4,5,245,Others,0
15806.0,48,3,784.58,3,2,3,323,Others,0
15807.0,52,3,903.9,3,2,3,323,Others,0
15808.0,192,5,3641.07,5,3,5,535,Loyal Customers,0
15809.0,70,6,399.21,3,3,2,332,Others,0
15810.0,80,7,1145.43,3,3,4,334,New Customers,0
15811.0,19,9,2171.32,2,4,5,245,Others,0
15812.0,34,5,1801.14,2,3,4,234,Promising,0
15813.0,209,2,1303.91,5,1,4,514,Others,0
15814.0,18,6,1842.73,1,3,4,134,Need Attention,0
15815.0,36,5,2100.6,2,3,5,235,Others,0
15819.0,51,4,1905.45,3,2,4,324,Others,0
15820.0,322,1,206.98,5,1,1,511,Others,0
15821.0,46,2,570.96,3,1,3,313,Others,0
15822.0,182,2,885.47,4,1,3,413,Others,0
15823.0,193,2,-840.76,5,1,1,511,Others,0
15825.0,174,1,532.94,4,1,3,413,Others,0
15826.0,53,4,1649.36,3,2,4,324,Others,0
15827.0,36,20,1641.48,2,4,4,244,Promising,0
15829.0,142,2,636.14,4,1,3,413,Others,0
15830.0,61,2,547.7,3,1,3,313,Others,0
15831.0,1,4,740.64,1,2,3,123,Others,0
15832.0,256,1,836.79,5,1,3,513,Others,0
15834.0,72,6,2076.3,3,3,5,335,Others,0
15835.0,46,4,954.09,3,2,4,324,Others,0
15836.0,47,2,117.47,3,1,1,311,Others,0
15837.0,184,1,391.98,5,1,2,512,Others,0
15839.0,27,5,1020.74,2,3,4,234,Promising,0
15840.0,1,3,345.66,1,2,2,122,At Risk,0
15841.0,74,6,1209.1,3,3,4,334,New Customers,0
15843.0,100,1,118.95,4,1,1,411,Others,0
15844.0,48,1,130.73999999999998,3,1,1,311,Others,0
15845.0,19,10,3650.87,2,4,5,245,Others,0
15847.0,291,2,389.27,5,1,2,512,Others,0
15850.0,21,2,234.88,2,1,2,212,Others,0
15852.0,188,2,160.71,5,1,1,511,Others,0
15853.0,53,1,110.8,3,1,1,311,Others,0
15854.0,88,12,2969.12,4,4,5,445,Potential Loyalists,0
15855.0,96,5,712.24,4,3,3,433,Others,0
15856.0,34,31,15929.74,2,4,5,245,Others,0
15857.0,20,1,297.0,2,1,2,212,Others,0
15858.0,17,5,1427.57,1,3,4,134,Need Attention,0
15860.0,42,8,965.16,3,4,4,344,New Customers,0
15861.0,14,9,2981.92,1,4,5,145,Others,0
15862.0,114,4,832.88,4,2,3,423,Others,0
15863.0,27,2,68.84,2,1,1,211,Others,0
15864.0,24,8,1769.78,2,4,4,244,Promising,0
15865.0,2,3,895.13,1,2,3,123,Others,0
15866.0,103,1,211.89,4,1,1,411,Others,0
15867.0,24,16,3795.29,2,4,5,245,Others,0
15869.0,160,2,149.64,4,1,1,411,Others,0
15870.0,153,1,351.44,4,1,2,412,Others,0
15872.0,16,2,316.25,1,1,2,112,At Risk,0
15874.0,129,9,4330.67,4,4,5,445,Potential Loyalists,0
15877.0,19,3,437.83,2,2,2,222,Others,0
15880.0,579,2,299.03,5,1,2,512,Others,0
15881.0,315,8,438.24,5,4,2,542,Others,0
15882.0,200,5,495.36,5,3,3,533,Others,0
15883.0,152,2,396.48,4,1,2,412,Others,0
15885.0,124,3,379.35,4,2,2,422,Others,0
15886.0,62,1,181.09,3,1,1,311,Others,0
15888.0,81,2,141.27,4,1,1,411,Others,0
15889.0,187,2,420.07,5,1,2,512,Others,0
15891.0,228,1,511.68,5,1,3,513,Others,0
15894.0,255,2,258.25,5,1,2,512,Others,0
15895.0,151,1,179.17,4,1,1,411,Others,0
15897.0,196,2,208.59,5,1,1,511,Others,0
15898.0,121,6,1379.63,4,3,4,434,Potential Loyalists,0
15899.0,548,1,56.25,5,1,1,511,Others,0
15900.0,25,1,337.28000000000003,2,1,2,212,Others,0
15901.0,18,3,351.73,1,2,2,122,At Risk,0
15903.0,11,8,5126.34,1,4,5,145,Others,0
15904.0,334,1,164.68,5,1,1,511,Others,0
15906.0,21,8,1521.79,2,4,4,244,Promising,0
15907.0,178,3,882.72,4,2,3,423,Others,0
15909.0,175,1,191.94,4,1,1,411,Others,0
15910.0,17,8,1228.88,1,4,4,144,Need Attention,0
15912.0,180,2,264.62,4,1,2,412,Others,0
15916.0,18,10,1466.01,1,4,4,144,Need Attention,0
15917.0,190,1,123.1,5,1,1,511,Others,0
15918.0,273,2,334.23,5,1,2,512,Others,0
15919.0,21,2,525.69,2,1,3,213,Others,0
15920.0,126,4,167.5,4,2,1,421,Others,0
15921.0,174,1,323.03000000000003,4,1,2,412,Others,0
15922.0,668,2,363.6,5,1,2,512,Others,0
15923.0,668,1,127.08,5,1,1,511,Others,0
15925.0,196,1,207.15,5,1,1,511,Others,0
15930.0,276,1,426.63,5,1,2,512,Others,0
15932.0,2,11,2461.85,1,4,5,145,Others,0
15933.0,23,3,1107.46,2,2,4,224,Others,0
15935.0,7,2,416.86,1,1,2,112,At Risk,0
15937.0,184,1,145.35000000000002,5,1,1,511,Others,0
15938.0,114,5,404.58,4,3,2,432,Others,0
15939.0,5,16,6102.26,1,4,5,145,Others,0
15940.0,344,2,31.8,5,1,1,511,Others,0
15942.0,135,1,337.44,4,1,2,412,Others,0
15944.0,130,1,325.1,4,1,2,412,Others,0
15945.0,456,1,181.0,5,1,1,511,Others,0
15947.0,84,1,1708.24,4,1,4,414,Others,0
15948.0,45,2,955.24,3,1,4,314,Others,0
15949.0,18,2,364.72,1,1,2,112,At Risk,0
15950.0,80,5,1684.46,3,3,4,334,New Customers,0
15951.0,120,3,669.57,4,2,3,423,Others,0
15952.0,183,4,781.91,5,2,3,523,Others,0
15953.0,6,10,1632.43,1,4,4,144,Need Attention,0
15955.0,26,16,4389.81,2,4,5,245,Others,0
15957.0,122,1,428.89,4,1,2,412,Others,0
15958.0,76,1,104.35,3,1,1,311,Others,0
15963.0,21,2,470.76,2,1,3,213,Others,0
15965.0,19,4,808.87,2,2,3,223,Others,0
15967.0,25,2,397.68,2,1,2,212,Others,0
15969.0,11,4,582.9,1,2,3,123,Others,0
15970.0,100,1,314.1,4,1,2,412,Others,0
15971.0,2,12,4199.85,1,4,5,145,Others,0
15973.0,237,3,99.77000000000002,5,2,1,521,Others,0
15974.0,6,8,3429.55,1,4,5,145,Others,0
15975.0,86,1,371.01,4,1,2,412,Others,0
15976.0,167,2,427.64,4,1,2,412,Others,0
15977.0,19,2,1054.73,2,1,4,214,Others,0
15978.0,79,1,1098.78,3,1,4,314,Others,0
15980.0,2,3,2398.86,1,2,5,125,Others,0
15981.0,7,8,3408.48,1,4,5,145,Others,0
15983.0,23,4,1465.12,2,2,4,224,Others,0
15984.0,72,11,2759.93,3,4,5,345,Others,0
15985.0,125,3,1037.42,4,2,4,424,Others,0
15986.0,91,1,168.12,4,1,1,411,Others,0
15987.0,14,7,1432.77,1,3,4,134,Need Attention,0
15988.0,21,1,156.78,2,1,1,211,Others,0
15990.0,46,2,792.11,3,1,3,313,Others,0
15992.0,182,1,41.99,4,1,1,411,Others,0
15993.0,17,10,2736.92,1,4,5,145,Others,0
15994.0,56,1,414.27,3,1,2,312,Others,0
15996.0,2,7,1016.68,1,3,4,134,Need Attention,0
15998.0,89,6,3074.42,4,3,5,435,Others,0
16000.0,152,3,12393.7,4,2,5,425,Others,0
16003.0,61,5,2735.37,3,3,5,335,Others,0
16005.0,14,4,578.71,1,2,3,123,Others,0
16006.0,6,1,101.4,1,1,1,111,At Risk,0
16007.0,5,4,1693.81,1,2,4,124,Others,0
16008.0,25,3,478.78,2,2,3,223,Others,0
16009.0,24,4,972.11,2,2,4,224,Others,0
16010.0,129,3,392.4,4,2,2,422,Others,0
16011.0,3,16,3352.96,1,4,5,145,Others,0
16012.0,156,3,1415.29,4,2,4,424,Others,0
16014.0,65,4,637.58,3,2,3,323,Others,0
16015.0,28,4,689.7,2,2,3,223,Others,0
16016.0,16,10,1440.06,1,4,4,144,Need Attention,0
16017.0,49,1,211.88,3,1,1,311,Others,0
16018.0,5,2,408.9,1,1,2,112,At Risk,0
16019.0,48,10,3450.24,3,4,5,345,Others,0
16020.0,18,3,851.01,1,2,3,123,Others,0
16022.0,262,1,602.63,5,1,3,513,Others,0
16023.0,48,3,719.81,3,2,3,323,Others,0
16024.0,14,1,251.03,1,1,2,112,At Risk,0
16025.0,61,1,439.66,3,1,2,312,Others,0
16026.0,45,1,236.09,3,1,2,312,Others,0
