customer_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
13823.0,20,2,957.66,2,1,4,214,Others
13824.0,7,5,1698.94,1,3,4,134,Need Attention
13826.0,178,2,174.65,4,1,1,411,Others
13827.0,59,3,409.8,3,2,2,322,Others
13828.0,24,1,209.49,2,1,1,211,Others
13829.0,362,1,-102.0,5,1,1,511,Others
13831.0,18,6,2198.45,1,3,5,135,Others
13832.0,19,2,40.95,2,1,1,211,Others
13833.0,279,1,383.85,5,1,2,512,Others
13835.0,27,4,834.57,2,2,3,223,Others
13837.0,6,2,266.59000000000003,1,1,2,112,At Risk
13838.0,119,4,674.82,4,2,3,423,Others
13841.0,342,1,85.0,5,1,1,511,Others
13842.0,1,9,3385.62,1,4,5,145,Others
13844.0,13,1,361.62,1,1,2,112,At Risk
13845.0,184,1,312.98,5,1,2,512,Others
13846.0,26,4,847.61,2,2,3,223,Others
13848.0,124,3,1255.0,4,2,4,424,Others
13849.0,53,2,1537.95,3,1,4,314,Others
13850.0,1,2,1586.81,1,1,4,114,Others
13851.0,216,3,2651.46,5,2,5,525,Others
13853.0,59,2,1056.94,3,1,4,314,Others
13854.0,2,29,8025.0199999999995,1,4,5,145,Others
13856.0,96,5,363.4,4,3,2,432,Others
13858.0,59,1,216.17000000000002,3,1,1,311,Others
13859.0,329,1,201.16,5,1,1,511,Others
13860.0,16,6,1240.0,1,3,4,134,Need Attention
13862.0,20,10,2187.31,2,4,5,245,Others
13863.0,129,2,299.56,4,1,2,412,Others
13865.0,1,4,501.56,1,2,3,123,Others
13866.0,76,1,145.67,3,1,1,311,Others
13867.0,76,3,1005.09,3,2,4,324,Others
13868.0,303,2,3192.54,5,1,5,515,Others
13869.0,125,4,3083.65,4,2,5,425,Others
13870.0,42,10,2751.25,3,4,5,345,Others
13871.0,24,14,6389.8,2,4,5,245,Others
13873.0,3,4,381.7,1,2,2,122,At Risk
13874.0,360,1,540.45,5,1,3,513,Others
13875.0,39,5,1786.79,2,3,4,234,Promising
13876.0,154,1,122.7,4,1,1,411,Others
13877.0,88,1,117.24,4,1,1,411,Others
13878.0,56,1,1271.57,3,1,4,314,Others
13880.0,23,13,3219.77,2,4,5,245,Others
13881.0,13,22,16989.52,1,4,5,145,Others
13882.0,13,6,1131.28,1,3,4,134,Need Attention
13883.0,5,9,2538.75,1,4,5,145,Others
13884.0,32,6,781.3000000000001,2,3,3,233,Promising
13885.0,202,2,506.8,5,1,3,513,Others
13886.0,73,1,243.56,3,1,2,312,Others
13887.0,205,1,349.55,5,1,2,512,Others
13888.0,3,2,595.67,1,1,3,113,Others
13889.0,124,1,416.90000000000003,4,1,2,412,Others
13890.0,20,14,1860.8600000000001,2,4,4,244,Promising
13892.0,28,4,632.97,2,2,3,223,Others
13893.0,300,1,821.1,5,1,3,513,Others
13894.0,24,5,535.97,2,3,3,233,Promising
13895.0,23,5,2588.12,2,3,5,235,Others
13897.0,52,1,311.16,3,1,2,312,Others
13898.0,328,1,155.93,5,1,1,511,Others
13899.0,18,2,388.52,1,1,2,112,At Risk
13900.0,95,3,740.95,4,2,3,423,Others
13901.0,74,5,2867.2000000000003,3,3,5,335,Others
13904.0,297,2,332.64,5,1,2,512,Others
13908.0,5,5,2347.05,1,3,5,135,Others
13911.0,59,9,2580.91,3,4,5,345,Others
13914.0,13,3,613.95,1,2,3,123,Others
13917.0,51,2,272.04,3,1,2,312,Others
13918.0,51,2,1212.8400000000001,3,1,4,314,Others
13919.0,31,3,350.16,2,2,2,222,Others
13922.0,354,1,172.25,5,1,1,511,Others
13923.0,55,1,351.13,3,1,2,312,Others
13924.0,11,11,1682.08,1,4,4,144,Need Attention
13925.0,64,6,616.65,3,3,3,333,New Customers
13926.0,25,1,223.85000000000002,2,1,1,211,Others
13927.0,76,1,348.99,3,1,2,312,Others
13928.0,12,4,464.57,1,2,3,123,Others
13929.0,171,3,802.85,4,2,3,423,Others
13930.0,59,2,337.34,3,1,2,312,Others
13931.0,87,3,1230.93,4,2,4,424,Others
13932.0,297,1,307.4,5,1,2,512,Others
13933.0,111,2,608.79,4,1,3,413,Others
13934.0,265,1,922.1,5,1,4,514,Others
13936.0,172,2,361.28000000000003,4,1,2,412,Others
13937.0,171,1,158.85,4,1,1,411,Others
13938.0,244,1,71.66,5,1,1,511,Others
13939.0,25,4,556.75,2,2,3,223,Others
13940.0,19,4,839.14,2,2,3,223,Others
13941.0,23,7,4912.41,2,3,5,235,Others
13946.0,81,3,561.57,4,2,3,423,Others
13947.0,215,1,90.60000000000001,5,1,1,511,Others
13948.0,363,1,102.0,5,1,1,511,Others
13949.0,26,6,2427.32,2,3,5,235,Others
13950.0,13,5,728.5600000000001,1,3,3,133,Need Attention
13951.0,178,3,674.45,4,2,3,423,Others
13952.0,5,3,3246.091,1,2,5,125,Others
13953.0,54,7,3515.68,3,3,5,335,Others
13954.0,59,3,378.59,3,2,2,322,Others
13955.0,126,2,322.96,4,1,2,412,Others
13956.0,56,5,1019.27,3,3,4,334,New Customers
13958.0,668,1,-102.45,5,1,1,511,Others
13959.0,81,3,594.04,4,2,3,423,Others
13960.0,23,2,230.22,2,1,1,211,Others
13962.0,23,2,169.54999999999998,2,1,1,211,Others
13963.0,253,4,664.54,5,2,3,523,Others
13967.0,147,1,80.7,4,1,1,411,Others
13969.0,18,20,8956.92,1,4,5,145,Others
13971.0,5,11,2702.2200000000003,1,4,5,145,Others
13972.0,72,2,190.25,3,1,1,311,Others
13973.0,290,1,264.7,5,1,2,512,Others
13974.0,51,1,413.59000000000003,3,1,2,312,Others
13975.0,38,7,2438.19,2,3,5,235,Others
13976.0,208,1,357.98,5,1,2,512,Others
13978.0,16,2,196.79,1,1,1,111,At Risk
13979.0,75,1,869.87,3,1,3,313,Others
13980.0,62,1,200.14,3,1,1,311,Others
13982.0,41,5,1861.1100000000001,3,3,4,334,New Customers
13983.0,1,13,2590.46,1,4,5,145,Others
13984.0,28,6,488.03,2,3,3,233,Promising
13985.0,1,16,7024.53,1,4,5,145,Others
13986.0,19,1,320.46,2,1,2,212,Others
13988.0,21,9,4098.8,2,4,5,245,Others
13989.0,215,2,1266.08,5,1,4,514,Others
13990.0,67,1,311.3,3,1,2,312,Others
13991.0,14,7,847.54,1,3,3,133,Need Attention
13992.0,91,1,76.8,4,1,1,411,Others
13993.0,32,12,3409.66,2,4,5,245,Others
13994.0,41,6,2274.14,3,3,5,335,Others
13995.0,17,6,1383.49,1,3,4,134,Need Attention
13999.0,12,15,3865.26,1,4,5,145,Others
14000.0,6,2,633.71,1,1,3,113,Others
14001.0,47,4,2030.3300000000002,3,2,5,325,Others
14002.0,136,2,529.73,4,1,3,413,Others
14004.0,45,7,4582.64,3,3,5,335,Others
14005.0,11,5,2874.72,1,3,5,135,Others
14006.0,7,3,962.19,1,2,4,124,Others
14009.0,200,3,685.9300000000001,5,2,3,523,Others
14012.0,161,1,328.8,4,1,2,412,Others
14013.0,99,3,473.02,4,2,3,423,Others
14014.0,79,1,505.18,3,1,3,313,Others
14015.0,54,1,917.34,3,1,4,314,Others
14016.0,126,5,4328.46,4,3,5,435,Others
14019.0,48,4,1398.96,3,2,4,324,Others
14020.0,2,2,642.8,1,1,3,113,Others
14021.0,6,3,631.9,1,2,3,123,Others
14022.0,227,1,440.0,5,1,2,512,Others
14023.0,282,2,584.07,5,1,3,513,Others
14024.0,64,2,327.7,3,1,2,312,Others
14027.0,62,1,104.82,3,1,1,311,Others
14029.0,146,2,467.66,4,1,3,413,Others
14030.0,20,8,2358.84,2,4,5,245,Others
14031.0,23,23,14634.64,2,4,5,245,Others
14032.0,7,18,2929.84,1,4,5,145,Others
14034.0,24,4,509.09,2,2,3,223,Others
14035.0,30,5,1428.02,2,3,4,234,Promising
14036.0,287,1,626.65,5,1,3,513,Others
14037.0,178,2,147.20000000000002,4,1,1,411,Others
14038.0,80,4,1554.48,3,2,4,324,Others
14039.0,183,1,152.2,5,1,1,511,Others
14040.0,10,15,3487.59,1,4,5,145,Others
14041.0,268,1,141.41,5,1,1,511,Others
14044.0,28,4,646.42,2,2,3,223,Others
14045.0,111,4,1659.75,4,2,4,424,Others
14046.0,287,1,154.99,5,1,1,511,Others
14047.0,75,7,1290.01,3,3,4,334,New Customers
14048.0,161,2,375.13,4,1,2,412,Others
14049.0,18,6,5536.15,1,3,5,135,Others
14050.0,108,2,746.36,4,1,3,413,Others
14051.0,19,26,15477.34,2,4,5,245,Others
14052.0,21,1,225.35999999999999,2,1,1,211,Others
14053.0,156,2,260.25,4,1,2,412,Others
14054.0,215,1,92.46000000000001,5,1,1,511,Others
14055.0,108,1,725.6400000000001,4,1,3,413,Others
14056.0,17,29,8062.46,1,4,5,145,Others
14057.0,25,18,6141.1,2,4,5,245,Others
14059.0,268,1,183.6,5,1,1,511,Others
14060.0,24,20,6135.38,2,4,5,245,Others
14062.0,11,12,10464.85,1,4,5,145,Others
14064.0,6,7,1168.92,1,3,4,134,Need Attention
14066.0,268,1,152.55,5,1,1,511,Others
14067.0,154,2,374.7,4,1,2,412,Others
14068.0,323,1,265.85,5,1,2,512,Others
14071.0,7,9,1306.16,1,4,4,144,Need Attention
14073.0,23,2,139.54,2,1,1,211,Others
14075.0,21,3,942.26,2,2,4,224,Others
14076.0,307,1,118.67,5,1,1,511,Others
14077.0,42,5,499.42,3,3,3,333,New Customers
14078.0,67,6,1049.37,3,3,4,334,New Customers
14079.0,156,1,375.1,4,1,2,412,Others
14080.0,153,1,45.599999999999994,4,1,1,411,Others
14081.0,70,4,891.77,3,2,3,323,Others
14082.0,426,1,182.25,5,1,1,511,Others
14083.0,38,9,1002.9,2,4,4,244,Promising
14085.0,11,19,4408.54,1,4,5,145,Others
14087.0,152,2,178.72,4,1,1,411,Others
14088.0,12,14,50415.49,1,4,5,145,Others
14089.0,58,1,158.75,3,1,1,311,Others
14090.0,327,1,76.32000000000001,5,1,1,511,Others
14092.0,25,17,4063.1,2,4,5,245,Others
14093.0,14,1,433.86,1,1,2,112,At Risk
14096.0,13,34,57120.909999999996,1,4,5,145,Others
14098.0,275,1,147.35,5,1,1,511,Others
14099.0,18,12,3092.9700000000003,1,4,5,145,Others
14100.0,139,1,191.95,4,1,1,411,Others
14101.0,75,6,5976.79,3,3,5,335,Others
14102.0,13,8,1060.33,1,4,4,144,Need Attention
14104.0,126,2,216.21,4,1,1,411,Others
14105.0,87,2,1260.33,4,1,4,414,Others
14107.0,53,8,2688.48,3,4,5,345,Others
14108.0,91,3,594.16,4,2,3,423,Others
14109.0,25,2,80.2,2,1,1,211,Others
14110.0,2,13,5669.65,1,4,5,145,Others
14111.0,7,5,688.6,1,3,3,133,Need Attention
14112.0,24,12,2774.17,2,4,5,245,Others
14113.0,24,8,1377.92,2,4,4,244,Promising
14114.0,38,2,386.53,2,1,2,212,Others
14116.0,21,5,1382.74,2,3,4,234,Promising
14117.0,145,1,90.0,4,1,1,411,Others
14119.0,357,1,-19.9,5,1,1,511,Others
14121.0,12,6,2740.3,1,3,5,135,Others
14124.0,86,1,419.58,4,1,2,412,Others
14125.0,12,3,2720.63,1,2,5,125,Others
14126.0,12,4,643.6300000000001,1,2,3,123,Others
14127.0,94,3,709.71,4,2,3,423,Others
14128.0,62,2,637.5,3,1,3,313,Others
14129.0,19,5,1123.8600000000001,2,3,4,234,Promising
14130.0,322,1,480.91,5,1,3,513,Others
14132.0,4,12,3580.13,1,4,5,145,Others
14133.0,39,5,590.34,2,3,3,233,Promising
14135.0,40,15,4690.31,2,4,5,245,Others
14138.0,121,2,965.88,4,1,4,414,Others
14139.0,48,1,415.82,3,1,2,312,Others
14140.0,23,3,920.05,2,2,4,224,Others
14141.0,31,6,879.0300000000001,2,3,3,233,Promising
14142.0,699,1,311.81,5,1,2,512,Others
14143.0,135,1,115.8,4,1,1,411,Others
14145.0,48,5,3148.2,3,3,5,335,Others
14146.0,83,6,2949.57,4,3,5,435,Others
14147.0,51,3,468.4,3,2,3,323,Others
14148.0,235,1,157.2,5,1,1,511,Others
14149.0,36,3,259.43,2,2,2,222,Others
14150.0,244,2,658.64,5,1,3,513,Others
14152.0,77,3,611.09,3,2,3,323,Others
14154.0,241,2,1345.62,5,1,4,514,Others
14155.0,268,1,118.75,5,1,1,511,Others
14156.0,1,66,113214.59,1,4,5,145,Others
14157.0,21,3,392.44,2,2,2,222,Others
14158.0,42,1,507.65999999999997,3,1,3,313,Others
14159.0,21,14,4615.64,2,4,5,245,Others
14161.0,128,3,1097.6200000000001,4,2,4,424,Others
14162.0,175,2,289.36,4,1,2,412,Others
14163.0,65,4,2445.91,3,2,5,325,Others
14164.0,72,2,1631.77,3,1,4,314,Others
14165.0,99,1,120.44,4,1,1,411,Others
14167.0,10,4,562.59,1,2,3,123,Others
14171.0,306,1,363.79,5,1,2,512,Others
14173.0,12,4,450.84,1,2,2,122,At Risk
14174.0,183,1,134.46,5,1,1,511,Others
14175.0,31,7,3108.06,2,3,5,235,Others
14176.0,300,5,574.0,5,3,3,533,Others
14177.0,86,5,544.51,4,3,3,433,Others
14178.0,30,7,1600.26,2,3,4,234,Promising
14179.0,42,2,701.57,3,1,3,313,Others
14180.0,12,31,4640.77,1,4,5,145,Others
14184.0,245,1,452.89,5,1,2,512,Others
14185.0,10,1,197.65,1,1,1,111,At Risk
14188.0,73,10,2018.91,3,4,5,345,Others
14189.0,11,24,4604.31,1,4,5,145,Others
14191.0,11,14,4660.01,1,4,5,145,Others
14193.0,271,2,853.39,5,1,3,513,Others
14194.0,10,32,11216.75,1,4,5,145,Others
14195.0,203,3,962.7,5,2,4,524,Others
14196.0,108,1,335.52,4,1,2,412,Others
14198.0,20,7,663.5,2,3,3,233,Promising
14199.0,220,1,185.39999999999998,5,1,1,511,Others
14201.0,5,9,688.04,1,4,3,143,Need Attention
14204.0,152,1,150.61,4,1,1,411,Others
14205.0,12,4,218.78,1,2,1,121,At Risk
14206.0,241,2,308.26,5,1,2,512,Others
14208.0,185,1,151.74,5,1,1,511,Others
14209.0,12,7,2067.13,1,3,5,135,Others
14210.0,93,7,1900.89,4,3,4,434,Potential Loyalists
14211.0,55,13,2208.3,3,4,5,345,Others
14212.0,32,1,1070.48,2,1,4,214,Others
14213.0,640,1,-1192.2,5,1,1,511,Others
14214.0,38,7,1000.23,2,3,4,234,Promising
14215.0,13,7,1777.92,1,3,4,134,Need Attention
14216.0,18,4,1839.3,1,2,4,124,Others
14217.0,11,24,1925.3600000000001,1,4,4,144,Need Attention
14218.0,44,1,169.48000000000002,3,1,1,311,Others
14219.0,213,1,89.94,5,1,1,511,Others
14220.0,190,2,632.4000000000001,5,1,3,513,Others
14221.0,44,10,3427.85,3,4,5,345,Others
14222.0,179,1,683.17,4,1,3,413,Others
14223.0,124,4,975.23,4,2,4,424,Others
14224.0,112,4,1009.73,4,2,4,424,Others
14226.0,30,7,2184.2400000000002,2,3,5,235,Others
14227.0,28,15,3315.71,2,4,5,245,Others
14229.0,53,5,1450.6,3,3,4,334,New Customers
14231.0,96,5,822.0600000000001,4,3,3,433,Others
14232.0,44,8,2043.93,3,4,5,345,Others
14233.0,6,5,1447.51,1,3,4,134,Need Attention
14234.0,23,4,754.12,2,2,3,223,Others
14235.0,12,6,3093.86,1,3,5,135,Others
14236.0,82,2,490.86,4,1,3,413,Others
14237.0,699,1,161.0,5,1,1,511,Others
14238.0,329,1,146.85,5,1,1,511,Others
14239.0,45,13,2323.5,3,4,5,345,Others
14240.0,91,2,890.34,4,1,3,413,Others
14241.0,96,1,213.70000000000002,4,1,1,411,Others
14242.0,236,2,280.55,5,1,2,512,Others
14243.0,93,14,2535.88,4,4,5,445,Potential Loyalists
14245.0,178,5,1677.48,4,3,4,434,Potential Loyalists
14246.0,112,3,1474.06,4,2,4,424,Others
14247.0,191,1,136.77,5,1,1,511,Others
14248.0,321,1,302.58,5,1,2,512,Others
14250.0,32,3,1904.05,2,2,4,224,Others
14251.0,12,5,2879.7000000000003,1,3,5,135,Others
14256.0,256,3,935.0600000000001,5,2,4,524,Others
14257.0,53,6,3087.27,3,3,5,335,Others
14258.0,11,10,12650.08,1,4,5,145,Others
14259.0,143,1,120.0,4,1,1,411,Others
14261.0,52,2,1163.45,3,1,4,314,Others
14262.0,19,8,2618.23,2,4,5,245,Others
14264.0,126,3,319.47,4,2,2,422,Others
14265.0,111,2,530.18,4,1,3,413,Others
14267.0,4,7,1279.09,1,3,4,134,Need Attention
14270.0,10,1,492.65000000000003,1,1,3,113,Others
14271.0,227,1,112.32000000000001,5,1,1,511,Others
14272.0,75,2,437.96,3,1,2,312,Others
14273.0,37,4,559.97,2,2,3,223,Others
14276.0,1,5,1019.39,1,3,4,134,Need Attention
14277.0,17,4,3928.8,1,2,5,125,Others
14280.0,198,1,134.04,5,1,1,511,Others
14282.0,21,15,3701.44,2,4,5,245,Others
14284.0,81,3,578.45,4,2,3,423,Others
14285.0,23,4,1910.01,2,2,4,224,Others
14286.0,2,5,4595.81,1,3,5,135,Others
14287.0,66,4,151.23,3,2,1,321,Others
14288.0,36,2,413.85,2,1,2,212,Others
14289.0,7,6,911.26,1,3,4,134,Need Attention
14290.0,13,6,2307.4500000000003,1,3,5,135,Others
14291.0,33,12,3873.3,2,4,5,245,Others
14292.0,2,14,4819.33,1,4,5,145,Others
14293.0,149,4,1046.56,4,2,4,424,Others
14295.0,40,2,154.70000000000002,2,1,1,211,Others
14297.0,19,6,1284.06,2,3,4,234,Promising
14298.0,54,45,50862.44,3,4,5,345,Others
14299.0,1,18,2855.35,1,4,5,145,Others
14300.0,20,1,43.2,2,1,1,211,Others
14301.0,109,2,632.04,4,1,3,413,Others
14304.0,39,2,197.1,2,1,1,211,Others
14305.0,33,5,1803.76,2,3,4,234,Promising
14306.0,53,3,2083.42,3,2,5,325,Others
14307.0,2,6,2995.7200000000003,1,3,5,135,Others
14309.0,30,10,2319.6800000000003,2,4,5,245,Others
14311.0,37,2,229.71,2,1,1,211,Others
14312.0,38,6,1611.5900000000001,2,3,4,234,Promising
14314.0,108,1,120.0,4,1,1,411,Others
14315.0,23,7,2456.98,2,3,5,235,Others
14317.0,184,1,508.58,5,1,3,513,Others
14320.0,40,3,343.11,2,2,2,222,Others
14321.0,12,5,1530.75,1,3,4,134,Need Attention
14323.0,116,4,574.26,4,2,3,423,Others
14326.0,37,2,166.85,2,1,1,211,Others
14327.0,165,1,311.65000000000003,4,1,2,412,Others
14329.0,19,14,4889.14,2,4,5,245,Others
14331.0,137,2,462.66,4,1,2,412,Others
14332.0,24,3,840.21,2,2,3,223,Others
14333.0,183,2,351.45,5,1,2,512,Others
14334.0,18,9,2539.46,1,4,5,145,Others
14335.0,18,2,454.86,1,1,2,112,At Risk
14336.0,18,4,1614.91,1,2,4,124,Others
14338.0,198,4,554.22,5,2,3,523,Others
14339.0,37,4,289.91,2,2,2,222,Others
14340.0,220,1,134.7,5,1,1,511,Others
14341.0,47,9,2151.08,3,4,5,345,Others
14342.0,23,6,607.71,2,3,3,233,Promising
14344.0,99,8,889.9300000000001,4,4,3,443,Potential Loyalists
14345.0,335,1,108.98,5,1,1,511,Others
14346.0,33,2,1021.58,2,1,4,214,Others
14348.0,262,1,409.57,5,1,2,512,Others
14349.0,12,1,133.5,1,1,1,111,At Risk
14350.0,69,2,258.7,3,1,2,312,Others
14351.0,166,1,51.0,4,1,1,411,Others
14352.0,38,4,1078.96,2,2,4,224,Others
14353.0,128,1,90.6,4,1,1,411,Others
14354.0,91,2,163.62,4,1,1,411,Others
14355.0,456,1,174.4,5,1,1,511,Others
14356.0,62,4,666.9399999999999,3,2,3,323,Others
14357.0,45,1,225.12,3,1,1,311,Others
14359.0,21,6,882.58,2,3,3,233,Promising
14360.0,122,4,2118.03,4,2,5,425,Others
14362.0,24,1,151.5,2,1,1,211,Others
14364.0,6,8,3717.35,1,4,5,145,Others
14367.0,23,19,9134.12,2,4,5,245,Others
14368.0,322,1,155.0,5,1,1,511,Others
14371.0,298,1,100.5,5,1,1,511,Others
14373.0,361,1,76.55,5,1,1,511,Others
14375.0,158,1,235.56,4,1,2,412,Others
14377.0,264,2,617.05,5,1,3,513,Others
14379.0,46,2,348.1,3,1,2,312,Others
14381.0,54,1,202.68,3,1,1,311,Others
14382.0,28,1,615.49,2,1,3,213,Others
14383.0,165,3,1247.69,4,2,4,424,Others
14385.0,11,3,202.10999999999999,1,2,1,121,At Risk
14386.0,299,1,142.4,5,1,1,511,Others
14387.0,76,3,1727.6,3,2,4,324,Others
14388.0,12,10,3172.04,1,4,5,145,Others
14389.0,34,5,999.72,2,3,4,234,Promising
14390.0,6,13,4582.22,1,4,5,145,Others
14393.0,219,1,67.95,5,1,1,511,Others
14395.0,47,12,3444.11,3,4,5,345,Others
14396.0,215,2,487.99,5,1,3,513,Others
14397.0,5,23,2556.68,1,4,5,145,Others
14400.0,142,2,559.7,4,1,3,413,Others
14401.0,61,14,4039.98,3,4,5,345,Others
14403.0,143,5,1426.31,4,3,4,434,Potential Loyalists
14404.0,110,7,1409.72,4,3,4,434,Potential Loyalists
14406.0,3,1,156.75,1,1,1,111,At Risk
14407.0,109,9,2111.08,4,4,5,445,Potential Loyalists
14408.0,12,7,2599.03,1,3,5,135,Others
14409.0,72,7,1908.25,3,3,4,334,New Customers
14410.0,17,15,573.45,1,4,3,143,Need Attention
14411.0,313,1,1063.0,5,1,4,514,Others
14412.0,44,3,761.33,3,2,3,323,Others
14413.0,365,1,121.05,5,1,1,511,Others
14414.0,93,8,1485.1299999999999,4,4,4,444,Potential Loyalists
14415.0,21,18,5766.85,2,4,5,245,Others
14416.0,24,2,490.22,2,1,3,213,Others
14418.0,27,3,1937.25,2,2,4,224,Others
14419.0,12,6,1051.79,1,3,4,134,Need Attention
14420.0,87,2,385.87,4,1,2,412,Others
14421.0,6,2,813.11,1,1,3,113,Others
14422.0,19,6,4263.64,2,3,5,235,Others
14423.0,220,1,265.2,5,1,2,512,Others
14424.0,19,1,322.08,2,1,2,212,Others
14426.0,20,16,3918.9,2,4,5,245,Others
14427.0,52,2,363.34000000000003,3,1,2,312,Others
14428.0,48,7,1209.37,3,3,4,334,New Customers
14431.0,70,2,423.26000000000005,3,1,2,312,Others
14432.0,11,6,2248.5,1,3,5,135,Others
14434.0,23,6,1372.8,2,3,4,234,Promising
14436.0,306,1,89.06,5,1,1,511,Others
14437.0,145,2,-43.400000000000006,4,1,1,411,Others
14438.0,192,1,131.9,5,1,1,511,Others
14439.0,322,1,2661.24,5,1,5,515,Others
14440.0,44,5,2357.68,3,3,5,335,Others
14441.0,23,10,1545.14,2,4,4,244,Promising
14442.0,121,5,1544.6200000000001,4,3,4,434,Potential Loyalists
14443.0,55,7,1400.88,3,3,4,334,New Customers
14446.0,30,4,1010.35,2,2,4,224,Others
14447.0,20,5,1163.23,2,3,4,234,Promising
14448.0,11,2,375.35,1,1,2,112,At Risk
14449.0,20,4,885.8,2,2,3,223,Others
14450.0,5,3,483.25,1,2,3,123,Others
14451.0,62,2,643.9,3,1,3,313,Others
14452.0,12,2,259.05,1,1,2,112,At Risk
14453.0,309,1,119.93,5,1,1,511,Others
14456.0,24,14,3002.51,2,4,5,245,Others
14457.0,313,1,113.64,5,1,1,511,Others
14459.0,157,1,1837.92,4,1,4,414,Others
14460.0,112,4,383.34,4,2,2,422,Others
14461.0,150,3,2103.06,4,2,5,425,Others
14462.0,33,15,1942.45,2,4,4,244,Promising
14463.0,172,3,529.62,4,2,3,423,Others
14465.0,70,3,1038.44,3,2,4,324,Others
14466.0,61,7,2272.4,3,3,5,335,Others
14467.0,19,4,596.26,2,2,3,223,Others
14470.0,13,2,461.19,1,1,2,112,At Risk
14472.0,65,8,1852.67,3,4,4,344,New Customers
14473.0,76,2,234.34,3,1,2,312,Others
14474.0,45,2,537.71,3,1,3,313,Others
14475.0,70,6,799.82,3,3,3,333,New Customers
14476.0,259,1,193.0,5,1,1,511,Others
14477.0,21,5,1307.81,2,3,4,234,Promising
14479.0,255,2,316.25,5,1,2,512,Others
14480.0,13,1,279.05,1,1,2,112,At Risk
14481.0,166,2,636.51,4,1,3,413,Others
14482.0,20,6,2022.81,2,3,5,235,Others
14483.0,151,2,129.20000000000002,4,1,1,411,Others
14484.0,52,1,321.92,3,1,2,312,Others
14485.0,335,1,162.8,5,1,1,511,Others
14487.0,28,7,1152.73,2,3,4,234,Promising
14488.0,53,2,1047.43,3,1,4,314,Others
14489.0,209,1,463.38,5,1,2,512,Others
14491.0,177,2,340.93,4,1,2,412,Others
14493.0,18,7,2362.84,1,3,5,135,Others
14494.0,27,1,139.56,2,1,1,211,Others
14495.0,52,2,123.80000000000001,3,1,1,311,Others
14496.0,344,2,538.8100000000001,5,1,3,513,Others
14497.0,39,2,457.47,2,1,2,212,Others
14498.0,44,5,1957.32,3,3,4,334,New Customers
14499.0,28,3,808.44,2,2,3,223,Others
14500.0,2,3,356.85,1,2,2,122,At Risk
14501.0,96,3,190.31,4,2,1,421,Others
14502.0,21,14,2310.18,2,4,5,245,Others
14503.0,12,6,3543.26,1,3,5,135,Others
14504.0,49,4,673.26,3,2,3,323,Others
14505.0,19,11,5772.49,2,4,5,245,Others
14506.0,19,5,1960.65,2,3,4,234,Promising
14507.0,25,7,1352.88,2,3,4,234,Promising
14508.0,23,2,268.05,2,1,2,212,Others
14511.0,13,6,1267.41,1,3,4,134,Need Attention
14512.0,219,2,275.28,5,1,2,512,Others
14513.0,102,4,438.49,4,2,2,422,Others
14514.0,10,3,990.2,1,2,4,124,Others
14515.0,19,6,2076.89,2,3,5,235,Others
14517.0,143,2,330.45,4,1,2,412,Others
14518.0,184,1,174.37,5,1,1,511,Others
14520.0,121,2,270.6,4,1,2,412,Others
14522.0,26,4,974.54,2,2,4,224,Others
14523.0,110,1,241.09,4,1,2,412,Others
14524.0,73,9,1843.83,3,4,4,344,New Customers
14525.0,21,13,4105.07,2,4,5,245,Others
14527.0,1,86,7709.69,1,4,5,145,Others
14528.0,304,1,364.21999999999997,5,1,2,512,Others
14529.0,62,3,578.61,3,2,3,323,Others
14530.0,27,6,2862.11,2,3,5,235,Others
14532.0,238,4,932.85,5,2,4,524,Others
14533.0,26,9,1812.6200000000001,2,4,4,244,Promising
14534.0,3,25,4025.6,1,4,5,145,Others
14535.0,31,4,2831.7400000000002,2,2,5,225,Others
14536.0,261,1,170.95,5,1,1,511,Others
14537.0,59,1,355.56,3,1,2,312,Others
14538.0,184,2,388.25,5,1,2,512,Others
14539.0,17,2,537.48,1,1,3,113,Others
14540.0,11,3,952.66,1,2,4,124,Others
14541.0,1,8,1453.35,1,4,4,144,Need Attention
14542.0,158,1,103.25,4,1,1,411,Others
14543.0,30,21,2916.17,2,4,5,245,Others
14544.0,26,2,2004.3,2,1,5,215,Others
14546.0,42,9,2482.86,3,4,5,345,Others
14547.0,14,9,3953.9500000000003,1,4,5,145,Others
14548.0,4,2,652.8,1,1,3,113,Others
14549.0,344,1,289.24,5,1,2,512,Others
14550.0,12,2,757.37,1,1,3,113,Others
14551.0,20,2,186.23,2,1,1,211,Others
14552.0,34,1,164.22,2,1,1,211,Others
14553.0,21,5,859.27,2,3,3,233,Promising
14554.0,12,4,2279.4900000000002,1,2,5,125,Others
14555.0,59,2,312.54,3,1,2,312,Others
14557.0,87,2,0.0,4,1,1,411,Others
14560.0,18,24,2174.18,1,4,5,145,Others
14561.0,77,3,1080.76,3,2,4,324,Others
14562.0,13,22,4676.62,1,4,5,145,Others
14565.0,115,6,3073.77,4,3,5,435,Others
14566.0,112,1,1432.0,4,1,4,414,Others
14567.0,58,3,1524.46,3,2,4,324,Others
14569.0,121,1,227.39,4,1,1,411,Others
14570.0,252,2,218.06,5,1,1,511,Others
14572.0,42,10,2775.39,3,4,5,345,Others
14573.0,36,13,1590.12,2,4,4,244,Promising
